heart_rate,steps,stress,avg_hr,std_hr,trend,max_jump,label
136.86938248673792,63,20,141.5604924750166,6.935187645703154,-4.155143891315008,10.767204879771358,0
199.0,1,75,231.2069744952648,20.08163604594174,3.6385585227383714,32.464689529801724,1
96.0,97,94,98.33317631065702,29.66710939507194,40.37873803114808,46.381775384642104,1
107.24798695923573,116,18,108.4028236027115,9.410040983739984,0.827055969696761,5.067797504503767,0
130.71356201597564,274,42,132.88252904107068,3.4766106662324283,12.049865883175098,11.699524648328604,0
135.07762056552485,229,13,128.0652440570739,12.585266773586495,-2.444828641591459,5.102325931888386,0
108.93322289031269,103,27,106.09009936620188,3.6791476208278713,-2.944712493976604,10.605296812368314,0
77.38816928181123,11,10,80.82131024154202,7.5465431401297085,0.19838907702885328,5.578554985058409,0
68.03065739564379,3,22,73.4553550778283,11.96828968089464,4.915469969158195,15.213634807051983,0
133.5227699735725,260,61,135.17223296047854,10.962483294535643,3.5305069576356507,14.467483816117644,0
77.43167606611561,3,14,70.83662343841632,7.434489993301442,-1.8250698193090913,9.689934537358548,0
142.39897232831277,173,11,140.85054774693134,6.451381605930608,1.2373365605956013,6.725768235226132,0
60.75707405794169,9,43,64.00802596159546,7.630465355569852,8.954103558202103,5.78690039304885,0
142.9436917655156,221,25,147.05076711824873,7.69977491737714,-0.07760189652276381,14.322926219591542,0
26.0,19,87,42.49980971463356,28.352441422280897,34.18579819106687,9.661029594849577,1
129.50417310863747,114,26,129.94401721390162,4.724897371582057,-3.096797619795208,13.477688787828887,0
79.25598751386202,29,22,75.0870898405993,8.353898174694324,-2.1889356971886382,0.4464827978284234,0
152.73534751789052,186,69,151.84425011596434,3.9072567343462685,-14.155668762532756,6.876816786629432,0
121.06113332686529,59,30,104.36435001384737,11.585300978855331,-15.848195011971885,10.646246470101383,0
147.0,23,87,144.9218330810715,29.114677583226317,40.603853862494724,53.816954057070035,1
51.80073826057725,3,15,56.420651656177995,6.348535219197111,-14.146108076011888,12.922443943237308,0
129.25731822626625,146,23,133.3460390317158,5.706677776009383,-6.913620352555634,14.279724828799534,0
72.41562828216045,8,37,77.33161013843296,7.29364797776157,3.792945579818346,12.412375382876323,0
67.43765995391506,5,42,73.23546270444959,11.457467349350269,6.064254296203587,8.330698370406171,0
87.7008589193455,75,62,91.29412206062423,9.278139461734987,-1.334703291238086,4.054889703870078,0
63.58499128460689,25,69,61.99943488085164,10.542984461362343,9.423140379878586,5.706283564702265,0
62.371086403757914,23,25,64.94063172882906,9.566136608734125,3.44247651605294,5.322724678031036,0
135.6138120250686,152,35,132.4398023874525,7.4015168029604625,-0.39281397397155476,14.169185124784006,0
62.21090923302857,14,15,60.192118955634854,8.007529429503501,-3.9343845495676777,10.623365688355161,0
130.90173717840258,217,38,128.43537857275217,13.536019631523923,7.96799171509179,9.416068300669384,0
64.20226370977008,1,53,57.52499690773002,6.128599123806776,6.9839038872664085,6.421114530929231,0
122.70595318642121,131,15,118.00965501138535,10.88145774429506,0.5989318993159798,3.9874923735878838,0
199.0,19,95,212.03889355377305,22.793723417038652,26.480397704148807,63.236051623744345,1
87.00843030280379,15,68,83.86507906764949,0.14560040392316065,-11.852646172410944,3.302651125211219,0
56.97095716427765,16,60,48.824291126056195,10.962359338093044,8.9138645961784,19.167183476900313,0
173.0,17,80,176.9857314099536,25.36829614708485,35.89536110123755,53.795385150955525,1
139.8251780144985,72,39,134.8091856899831,6.862240532207775,-13.051975646777015,13.660180141666412,0
63.22184462978263,17,59,73.58459852983151,3.6797057679804723,-3.7956073881432446,3.4412296975200736,0
105.67473444690782,228,61,103.03433124639109,5.471989270069743,3.205494614729161,5.319633921821758,0
71.18734611859382,6,66,75.57914396996836,6.650196114038041,-4.080079349348424,3.5434205905722926,0
59.87978233195588,11,34,61.50456583724778,6.737866308224395,-3.386337933531197,9.643291513548277,0
149.31445857037968,108,29,155.5377224780562,13.785120697426757,2.7964168130004903,6.035262513341997,0
74.66681677796169,3,48,73.55119458886666,5.65083359324731,11.132071643171269,23.604757117177005,0
122.47648403355649,176,16,124.3244531110804,8.092741647124798,14.954250295899296,5.126471089036056,0
106.78571124785114,236,24,108.0906304979315,8.965611147149172,6.537652139980384,2.982208277633686,0
110.00604920458814,179,16,106.48786698404199,10.2266298872795,4.49673809666094,11.950860964400427,0
68.38905643464135,24,38,66.53324408203868,10.982693827305955,-7.990474858576418,11.904370536609456,0
115.93783090795847,115,17,129.94221564600542,9.474095411697895,-9.901141809024228,13.277836992109183,0
104.1794331755112,205,32,103.84328163953055,13.059788408066563,-2.641357343527529,9.594880816306002,0
105.62325928117788,59,18,102.74796830024103,10.882675025046382,-0.5677557587683704,1.204389024429899,0
64.94344717580378,2,27,66.06395946278208,9.298529393119258,-10.449141322688302,8.439590744078764,0
61.43442357239747,16,61,63.19694841418187,6.288945900758958,-14.564826404388137,11.35028679195711,0
51.324766798015915,27,21,48.22987895598044,6.6352979956846,3.9052341163105884,7.419759219491108,0
87.73390629996405,26,29,87.22683693175676,7.34292389645499,-13.647521997748797,8.571381770623638,0
59.1866696981422,14,69,53.57871093446828,8.607795573428222,-17.11702050842848,12.195852122161629,0
61.70294876688774,7,66,57.70328940892669,7.333922207180421,-4.289385751205321,4.961111048651792,0
79.46278389935394,12,47,74.6597180172898,7.8207872905610465,-2.1960752609821537,10.258350944502167,0
89.96414499809237,27,54,92.76159062467976,10.708656135052474,4.075861195927706,7.5719402146964665,0
76.76206670001882,28,51,70.2924728130223,6.521201052659936,-5.056004836834504,4.166539020303668,0
64.53368160963078,13,14,65.80860527201946,11.580627413014813,2.7820851858151294,14.434108562136915,0
74.87914819563174,4,41,68.25934196264973,5.118437847232963,-12.978509510717583,4.484767004433743,0
78.72288763217259,20,69,82.46902130840725,7.993542151426345,-2.052942538520237,4.395297191683113,0
100.60527971647218,132,23,103.26166766695623,10.891738042031125,4.016643078026461,13.878118430316178,0
105.31300549978786,76,34,104.43987147196074,5.649819135628141,5.714432325688136,9.769000846243676,0
122.9279297116613,228,40,124.33886926416587,10.834184480882831,3.2112508983468464,3.282433445931799,0
69.339724317131,19,23,63.837094168106795,6.6733401509717645,12.490010203802218,8.608124034834562,0
94.1621063052132,27,24,84.44805759577845,9.584864997424003,-2.3811402879719696,9.607551878118295,0
70.37087806623765,27,60,67.20193483734865,9.748060885044854,-10.658358988172708,9.694216985772204,0
190.0,1,93,192.5127170148273,17.40782622017032,8.4730751831298,32.97640726829128,1
95.31091653347158,166,59,95.18240537092565,5.417758030395517,4.4985770371011515,8.769452023661618,0
67.24742651599524,0,12,68.31789523664627,4.262783663864036,1.385447406809456,11.926586898644183,0
65.96014140784123,1,33,79.52824029548623,16.47266127918561,-2.833651108070306,7.037672723097428,0
67.37737068235876,3,56,65.38121239985809,11.16987899362587,-5.820422996692683,10.560006580012308,0
81.17930466853315,16,41,71.98883940393681,12.212648485025415,1.625226644845271,17.029566937648358,0
25.0,5,93,30.14533591426856,15.449063504138875,63.84881574875062,30.86958431440923,1
99.0,70,98,86.83055445073784,17.388102725581987,-8.170054135535558,21.038279839791045,1
128.41176789552352,92,63,121.52342105573807,5.186524880254632,4.120282137669278,12.568929754561044,0
66.17395479433863,21,45,67.9283074673022,4.306874051553978,1.8925511473057899,7.924768456952252,0
59.60947297473358,12,53,63.00420791354474,5.56279295318774,-0.3922347267042939,9.198199594775847,0
87.11804915637032,63,68,91.37505961826446,5.0361924626103765,0.2289644765426094,14.843115781522105,0
135.13468798694856,221,20,133.1242393596125,4.684798052420077,-7.192312496975561,8.209107979311272,0
109.27127221773614,136,44,105.80038853830938,6.416017934703159,10.824553281331259,6.105081779928568,0
42.0,11,98,70.59751538941134,20.87793547502335,24.759472011717634,28.69408363162054,1
67.01881172645149,23,59,76.59929385747606,2.6999271280517068,-0.2374433943279989,3.3425353676378844,0
170.0,11,83,192.12608881729543,26.850017641174166,22.945938795095806,45.749353682389724,1
95.9154989540582,132,69,95.53525441557298,10.709628002393695,-7.495953831360338,12.281565289793456,0
108.616386368716,163,55,106.2375981966705,11.805752318810503,-1.1224652342152726,6.096621976385546,0
54.99166060283638,10,35,53.78826413039845,6.802450028475659,0.9780116296847787,13.26126618305044,0
84.61921500713991,0,33,95.03095872761784,4.528040039046547,-1.7746142500503355,13.372006207471596,0
64.57770479808366,19,66,69.52105064487367,3.945662705324086,5.361759178218709,13.384831936697687,0
67.92963953037298,15,60,71.90389870781442,11.507678894846634,-1.3289781941176848,10.299190686014246,0
41.0,15,76,43.21262841893108,17.933409122385626,34.27944365126871,41.18695697363094,1
126.36584769872329,143,46,117.38176667843595,10.269857257352186,7.359669542721369,9.749743532313031,0
54.28245220968105,8,10,53.049066495268235,10.641427871547286,8.433310711938333,6.284924651180507,0
114.47325186950958,189,35,114.52643321125299,3.991991322695217,-12.193175256368121,13.571182413469641,0
147.0,1,97,192.46212202401367,11.928980987836617,51.17329200546777,23.47151932547169,1
65.93114738282887,8,37,68.01766469034696,7.022564652530798,11.351232555801468,12.660144180586773,0
134.3483808963653,166,26,135.42453305459748,5.819543158834193,0.5002057787584646,14.581954220205837,0
108.40891795574964,120,54,115.65546357009302,7.9014849480321585,8.30245553221684,9.75580304436965,0
84.81076392091181,23,46,83.5724859017249,11.30927670067663,-3.5880202725044326,10.852939065766368,0
69.94682355197912,11,36,71.18329381941328,5.717171058299085,-0.7765745611884312,10.57189880351318,0
90.10873233594492,10,11,90.0125568903503,1.053663987903147,-4.439254959909328,7.550762884340818,0
78.20459802462337,25,44,77.29058526596005,12.730549476767651,-6.703833717434548,11.257964036308687,0
71.72239863355337,13,61,66.35570934315814,7.723408933618609,-4.777909248465726,11.045717505727744,0
125.77662048189569,212,36,122.88218590761348,8.3478149116465,-4.7166958275859345,14.111242121434852,0
104.61370974539584,158,29,107.27374073950556,9.08498318374105,14.08950499893899,9.998431636941126,0
171.0,1,75,197.9488086937033,30.2795433653114,31.53066223774981,71.58569030427881,1
77.77141249144832,29,49,75.84920830690218,10.98362600270099,8.0373478647726,6.909234286687614,0
115.52804131101234,244,63,107.26597935952833,12.026540393734562,-15.472701963676617,10.115403294752104,0
147.0642667957364,74,55,147.4188827972821,7.048221344922293,-16.13107989956275,7.471369985348311,0
54.975181982934124,7,50,55.06761233621627,2.9588708242390247,8.436286106875329,14.280479271150035,0
55.33580810252177,23,41,47.84291311638681,12.85709470817054,-9.491759374377237,18.22457104864312,0
64.1745629476552,18,41,67.54596529138908,14.769452046282625,-4.588681266720753,15.430527633848278,0
137.12181867481905,187,62,137.83997284476004,4.523620800726186,-8.420184439979028,0.4342426465796869,0
110.63005300677811,140,54,112.0833649263147,13.604846750052918,0.6551893307086935,12.122007272222884,0
171.0,44,88,193.82348798984196,22.369057642681398,30.061288661046433,40.51561655364164,1
58.121225371126286,21,19,56.65068651650654,7.6095827993596235,-3.2884464582277944,13.600817163841343,0
104.48430926755603,234,55,100.32289213433799,12.65744112135522,1.9662801390495224,4.184504074744729,0
82.47176655002997,29,35,82.19133791863659,6.003183266272633,5.507987724632977,8.78200246123469,0
105.978274399692,160,59,112.99404864486434,9.279568694967294,-6.598224210991957,14.30963776798368,0
125.8732676289014,97,31,127.60136935215863,7.813733905357138,8.337524615864139,11.16642520543936,0
144.71722478439847,71,25,142.9033556354754,10.296114986240795,-10.848206435534811,14.341667228715183,0
79.13025850432949,7,67,69.39355914101988,7.731992403586862,8.896374736825651,7.242421349485097,0
71.07778841872587,16,35,72.67529225080347,9.45345271738922,12.049337047075689,3.482637856092098,0
58.08016713202924,16,18,58.59575504425742,7.186110310557078,-18.845627921018863,17.872931788811712,0
112.06191534332393,149,12,104.89698842177668,11.157087385456478,-9.985553772085442,6.213331266236187,0
110.97083337097234,224,55,107.80467638739746,6.754474156508865,-9.009905656688503,11.07610366475109,0
136.43157867774602,64,60,142.52347440667023,11.699519584595087,8.355984261615145,16.01582041056035,0
131.28957801718855,167,48,130.58362510673686,15.775084163928687,-12.91341067971872,22.144673690384522,0
70.76701953581002,4,52,67.45836266444964,9.029893072772463,4.151320342765163,13.271147532483688,0
30.0,2,89,41.524976763562904,27.36200512328828,29.991859259433113,31.972603013959866,1
58.8489386517803,23,55,54.903495274220866,8.373485286291908,-9.21179742801269,13.309740863315403,0
78.35495661673676,18,38,76.06166658660416,10.296641970076482,0.8092101333897233,20.125525539238787,0
61.12310739702077,25,50,69.05451009850552,9.033916818414628,-1.6559749638769399,11.060465220880484,0
131.62402439133075,84,57,136.04755348994502,7.472272593345351,-4.112592890404259,14.744526851983602,0
95.89713080455736,66,51,97.18595357160012,8.057290136936274,-7.730067101280229,13.339780224605496,0
84.12423833132962,2,32,85.7385884215958,4.5847954438961755,-5.4881450070269056,7.402212084192437,0
129.76550787423,133,65,136.3996415480814,11.005571582161405,20.53092458246998,9.26768299001142,0
136.81485479609705,135,31,140.05329828739605,4.691827881561702,-3.349440510440247,7.797758266744927,0
67.21767392141571,23,42,71.90379978974877,6.032746218082582,13.467318757941348,5.020014465193048,0
70.09002828004769,26,16,70.49568688649694,4.253209746615623,-0.4147135660976712,12.158330919289956,0
131.0,40,82,162.71002794931275,25.94540768076726,27.77442736761993,37.298347941423515,1
74.16511983182012,11,25,66.58731649027273,12.287002121574611,-11.263517661257314,11.58560628906916,0
57.74540915409025,29,67,52.05727405254971,7.549836778336574,4.828077089251211,8.498803700388187,0
72.90413993695188,0,35,69.41792168249022,8.091650238091134,4.219579688936804,14.395761965423691,0
122.07765874526602,209,45,130.54641186633978,10.57006336795584,1.5056167073825377,19.175024776305943,0
67.64591029381914,24,35,66.61079049038898,5.920664127624899,-13.485993419968775,4.474087208701868,0
69.25756491523553,4,46,71.37373892782617,2.0973887438926324,-0.5947961184633774,11.749877678128446,0
117.49317429320382,190,30,118.90607404564533,4.119324082498105,1.8731003769063688,9.265006089014637,0
65.00343449841549,26,29,57.34389970746567,6.793259401202077,-9.246780700840105,3.7650665196153286,0
119.6654957442292,106,57,116.22106803135217,10.780600657255874,17.633831754365122,6.148085306419382,0
114.1414289244291,277,65,122.12939180241521,9.14478794978083,7.426791388089287,4.191505868522938,0
177.0,15,99,158.8681714179031,9.27510475852667,14.706584314167085,33.53699069346801,1
85.36265360422232,23,22,87.26211378823973,6.295831137015605,8.601443175789836,10.401532285347272,0
82.63565719386018,2,53,93.86630202354024,8.125067111395824,-1.8591928520037726,12.255476482914892,0
75.13238249000712,12,40,68.15958492337674,8.302026509296802,4.928205669981372,11.448349060690703,0
79.01257652936988,0,19,80.39158444308093,8.304957155885978,1.2217469598764674,10.030980040541788,0
136.0,8,97,146.41566523428716,37.819508799296585,63.45809565706076,23.49018804945048,1
65.51553346628079,26,54,64.56009684418726,5.311991894373415,9.748954758651935,18.518503191918946,0
127.00624112263787,102,55,131.71235078121111,1.7482804123735916,-0.9832183676470875,4.851412672664269,0
75.46101144948054,20,13,73.03728579607998,8.414809999997383,2.916304899433888,6.949387298862916,0
106.71506607515653,87,32,106.32716211714396,8.222088057023715,-4.411658466840624,10.120516132386737,0
68.46141037179896,19,32,73.5852809332076,11.505741092820145,-7.990566954672396,3.8881769250638047,0
68.50343148799948,10,24,72.94355032673835,16.218999507787053,10.814497344709602,10.105121241261315,0
71.20091547337451,16,34,64.59578005628154,6.679741159242118,4.720139359933824,13.80748990492543,0
75.09138187334798,29,10,75.40213640377662,6.547518484194223,11.119880346179235,1.1680262299778335,0
119.79564340024481,297,12,107.55740867064266,9.231758515238887,12.389297414028336,8.578829503020184,0
119.93636967286442,127,48,123.72499035147045,8.53012205367952,-7.553733714214491,9.660010697925374,0
75.62411462875451,21,26,63.308795129523254,5.595213296738791,6.29192127974713,5.4958078664848165,0
73.54247313734068,28,62,72.74919565799775,4.440075447904857,-2.961675382505999,10.116538004429348,0
64.74316298741778,26,68,59.351456178317505,7.13814732412999,8.232729093498593,10.207160909784962,0
144.9912756448246,161,45,148.25165416047543,7.528243692240368,-10.56348769324484,11.739710584993109,0
60.557451837353796,26,65,57.16393117679574,9.395648473043298,-4.8377366404987745,9.849247828551682,0
110.64072875638098,50,41,102.02147766233078,8.985932077414425,-4.59055931128095,13.915778280065874,0
66.02431364233034,27,57,60.86564074334778,11.340081517831816,0.28101335942189526,4.455016533945382,0
133.0,28,79,134.4480430993427,19.122957717274332,33.14816049225717,22.57327840932286,1
79.50832109346815,5,47,69.66491040305122,11.063137120378258,7.9001044038756945,13.77184211020209,0
116.76753333808348,155,50,112.20994819330242,7.468396280221966,-8.04065416148868,7.777786044936714,0
108.03771753984317,276,40,109.94031906642469,10.072102668045911,1.1415072976130423,18.01850927733465,0
129.95705368059546,253,37,127.34933778995763,5.597966771362437,13.633037036262738,4.288626730398633,0
56.55001051403002,18,58,52.33633503159541,6.766128228020557,7.87218835650472,10.51784042221175,0
64.88340422608854,13,48,63.73813644292797,4.9941294299125145,2.7937344631883474,11.144731901021194,0
87.34946274031512,6,62,89.82698823079123,13.476691055474287,5.36836837276544,8.286791490419619,0
69.17827127650375,29,45,58.07646596954218,6.979801886867973,-5.780899562407408,10.487390603143917,0
73.90695287720439,7,52,83.56321835046388,2.8690156692911684,-5.255641895366689,6.391366109516623,0
107.28559181254674,110,44,111.3785649042628,6.1889381846090075,11.669260183501297,10.540060612194992,0
78.53268603708615,18,21,75.98590135646924,3.72490247928898,-11.574325230638918,5.960024154425637,0
72.56181516780741,11,30,74.93734305990645,8.603977902864841,-3.0612187864921383,4.7377903669278885,0
68.44453328809294,27,33,75.9922676011561,9.302380944622918,-0.12692734762810826,5.560993098311731,0
153.73990187968212,77,38,163.95969569222305,6.405133716233485,8.281862037636364,12.681094625915918,0
82.08482403972423,151,65,85.65099061062132,7.356044196250634,2.80929606251972,0.001718701891512353,0
79.10510354732298,27,42,74.71105890149343,2.8045889032221565,4.424966237440742,15.991298662750726,0
74.75775520598789,16,41,68.40423880776,7.093302884549951,1.5959279889927296,12.782272513785713,0
70.41964495630312,8,56,68.54645331112246,3.392176340730397,-3.991863705918494,9.983101930907127,0
70.92440868141091,25,13,73.60986284671662,8.154879130133624,-1.6458207266237859,6.749916656647734,0
109.0695227935274,244,59,113.24822095280479,8.461732579466045,0.11864803878741775,8.061328556169084,0
131.52646604985634,258,26,141.12426647970454,9.066662556007934,-9.09016190943486,14.110935280858119,0
75.07099663800575,77,68,74.93037501829659,4.9997577722390005,9.704065143537337,8.56457066838941,0
156.0,33,91,163.04919361973958,34.15318315424377,9.540822340883054,33.66190902190205,1
65.85001683134668,7,57,60.011388623650774,9.080158406479557,3.4345873396341076,15.122799852171084,0
121.05078244669772,118,57,126.86017395973867,9.042591128474223,9.308070143639895,11.325777636494436,0
64.3853783458105,2,15,56.804699245294394,5.589908611819187,-17.039815004663577,5.933226761055412,0
68.09074902595859,18,16,69.0331498184211,2.7701704960146705,2.9536218301560373,13.83600837434066,0
67.46751590976987,12,45,74.7298535821236,6.8100135205342465,3.8601923906287317,8.147047384637741,0
139.95474639054325,63,26,137.6850386544356,6.9881630914056645,8.432285460228684,2.3233724233463597,0
83.97598558616184,24,18,84.62002848179888,9.646566500498661,3.694767703559602,21.280006299774847,0
83.08651612506259,29,28,79.68216924457376,2.3654630014044873,4.835140562934618,1.8593661909119632,0
79.21331008261751,5,57,90.34782577885652,3.8740379538229375,-16.013803849874293,12.661860056483617,0
114.07177497323924,72,42,106.83711462422495,7.822404276774193,-11.717574989551554,16.574073224221408,0
85.22742831879786,13,43,85.88298929969004,10.115105322003885,-9.308318724449748,6.872820990001882,0
183.0,6,82,191.24039459291058,16.66609811117269,42.306475536644356,18.333615229888334,1
75.37998120695936,13,51,71.6019071562623,10.148036961544989,13.149050842773978,7.98147111940521,0
60.45587783437024,18,51,64.07515390246259,5.654938635220859,-1.6632239159939257,9.55246484419231,0
63.82613378815138,29,64,68.3380924874566,8.97893775037418,4.0904963325170325,13.168775733742315,0
123.0539264540296,67,26,131.97617750207547,9.01926261637386,9.084130327704301,10.907993845478078,0
134.646470657971,160,51,128.98572495439097,3.1369751462709834,-5.582634306031184,12.687926535219027,0
69.43036328399492,15,39,64.80219261561034,9.89277275117856,7.932152509682008,15.135887497366083,0
55.583286510782344,1,54,61.80081492622173,12.250024522171755,11.899847508490499,8.750073076532452,0
62.3797895878455,18,50,61.89420459051336,6.445807488082791,4.019232722270604,11.742212355282048,0
93.59692415779423,212,37,96.85062934312656,6.68975563025232,0.011945402907626633,16.52100782825824,0
107.69086598614774,219,55,111.62765253047523,4.012063444243898,-11.735581816384245,17.564233625140396,0
71.4909683413131,15,56,64.32523262277103,10.588481028562729,3.4113156307529375,14.40580944544087,0
91.42596333873172,296,29,92.71362910437664,8.3216238861204,-2.55077084395785,13.132173362269722,0
76.89940582800074,2,65,84.13407351899852,8.42281665677431,9.674128887749912,2.802179733119079,0
74.67636014163125,25,56,80.29406905008884,14.429615564341661,-2.740710945845169,11.246572708109776,0
120.67442642637528,171,35,118.48778800213901,6.148146292234343,-4.9518676070889835,14.782747308936344,0
151.0,15,75,142.15001542073963,24.774398837240746,2.6407788390970452,22.50568972864374,1
59.06697180790233,28,47,57.53458434735017,1.5306638689849024,-2.9700589653631506,14.905748577851766,0
66.55809481353988,15,38,70.28856388892629,7.3330415183668745,4.70463383303328,6.086894446448092,0
120.96290757685256,230,39,119.77616518582529,10.231466665167074,-5.665593613354231,15.184424386420677,0
72.68820864597531,12,26,63.73639211162462,8.615232739951391,2.4814657448661204,12.673182663187342,0
28.0,15,80,43.39202292227982,34.054196052705635,39.2061570771199,15.067662207106025,1
72.14033733881851,19,63,68.64242385633193,7.934380587365955,15.511537045085712,1.4151781114761306,0
116.00559945904622,137,30,121.30723980420665,10.817350458810541,12.064509169216576,15.614460616519624,0
69.76125248818633,4,63,73.04394939886646,12.027379668220128,9.367971945634132,3.9485544288481,0
129.0508648976998,168,17,129.88810545102135,5.2647997170900185,-11.123815947524715,0.34308167528656064,0
97.42930090460408,129,62,98.96638355051535,5.554906207567477,0.349625541558446,11.048271329143526,0
121.779348138031,212,20,127.62278190923395,11.168091114697141,-4.182249732529368,9.78775735494122,0
120.27650899598089,158,43,122.01441752278924,3.1112210420710182,4.414909242476006,20.027870228199767,0
53.569331851397145,5,23,52.664402521325535,9.870223921985083,-1.5616222946333433,6.369713516813952,0
197.0,11,88,186.3500710493004,25.42588127284631,45.93212617093742,22.469982220483228,1
145.6613241463853,80,21,150.8190426856438,6.459622515931484,-6.89274716709397,17.552954086267192,0
108.24257805114226,218,32,118.74747191502802,10.158054347872506,4.338390154445931,12.355366404717264,0
63.0250843683279,10,28,56.46417198068899,8.135668126999947,0.4095832150486827,7.49107903594234,0
82.19705171087082,18,10,72.25432981253749,9.788227620065951,9.355780301179195,6.213661132046289,0
121.85219713746892,110,35,121.23076825165674,7.365847310546093,5.972890916817257,11.62788908393535,0
109.15390342631783,58,21,104.85128408641162,7.7825668412178945,-1.2520306416736813,7.241310740838536,0
68.45098220283407,2,62,63.52994850452079,10.945622107261041,-1.9337129664471713,10.184732250696301,0
95.59497115827679,202,66,101.90810042002204,10.958696220578998,1.506754610926998,20.508650438293422,0
74.05400772601911,12,31,78.01783344424099,3.4600282559946027,-2.092759907874336,1.3648415553746354,0
142.0,5,85,136.76332324704606,37.25368311688952,38.57311660366027,14.380801614742577,1
60.73908091172784,27,32,60.336082165244036,5.500831828997724,7.323122204481294,7.252298627022325,0
64.31858606506812,11,42,59.29838175996698,6.401727381616341,13.598664110110281,27.44823804704935,0
98.01739306464106,239,15,94.96283656739506,6.83903564687336,-9.684340262710414,10.192400738234808,0
79.63062015738554,6,55,77.0154180093026,5.774273001065589,14.07373282849943,7.738645804032217,0
60.95345519858828,4,35,56.56592222138913,8.004999049824495,-5.963281901406255,10.939225563063186,0
78.00884448841404,17,62,79.57363511559528,7.162656406610181,-6.649792435711595,0.9418614608422882,0
106.0811805082253,161,39,103.12780769880104,7.466246372586806,-7.302487354372104,7.912848090052838,0
72.68323583860433,13,53,71.69772775266661,2.1938593766594483,-3.4901560102925004,11.007870103750331,0
107.58499104799883,56,56,104.92699507336239,0.6437515221812662,-5.807091709806731,16.295058773672082,0
123.9530389988478,111,39,117.65174877027938,9.459599908338093,-1.09647052330962,11.519509010475417,0
133.164472068904,125,43,131.78611831644542,7.152124161355966,-1.6587506122879665,7.529678570698229,0
73.63605909617789,21,18,69.3210298581253,10.275567622294192,3.5626252974046198,8.418329033800841,0
130.11347688755188,112,55,125.45338557017675,7.159828036446603,-8.945449137702855,13.927223150275873,0
66.2995600758299,28,67,55.74615583788783,9.322643034183427,1.1641799376828943,11.763751126294359,0
55.095010511617765,17,17,54.71489948883476,11.639801576025494,4.8570184307974165,11.158444104776251,0
135.58399317775104,83,54,128.9997877522651,8.507718690279175,10.332035245072355,9.729610753497532,0
110.50052168162536,155,32,110.1922185527611,8.771227986558394,13.606728471495847,11.3938835133017,0
125.37821570818842,277,18,125.55152286847435,13.34652864700473,-10.638662643651262,8.649770277219812,0
127.67785182406008,132,38,124.89731802017506,4.724193618295598,2.3466820584263024,2.7386682367709287,0
93.15989131512623,98,25,95.56245443395309,12.270923210110187,-9.272383011524246,13.63426249535251,0
80.64391497406665,15,64,79.04079259253258,6.177437270237869,-5.727737785471539,10.42522930100091,0
80.16288287952125,27,34,89.69920500122115,2.5170076132523374,-10.647903372552776,13.762628315804221,0
89.88593857325462,24,44,89.17098389971699,2.196289413496851,1.2052723478662457,9.921425300737766,0
118.93906650718488,132,39,119.26649080447093,5.732969483813305,-8.556479247018576,8.86661111451981,0
145.0,11,77,156.1243366247245,35.22933997037967,21.107747193833113,32.41430831418603,1
73.69787771899693,6,18,70.69178482967223,11.738788342996042,-1.9847763970544823,2.095645690378781,0
114.08525265760082,254,20,120.37143990315448,7.367241769107565,7.326824466512663,17.908818514807397,0
117.97358100625031,175,39,116.68647811780394,13.426569595168424,11.220983626619496,10.412285149487923,0
120.89717599116675,253,64,119.14416559749831,6.654781442093889,-11.03398466970928,9.269108853181741,0
61.64898307779545,12,17,66.05663067167436,12.18341196427304,-1.6389383759231626,15.361122039853218,0
141.398894704867,54,20,142.6503712557822,10.42734820472576,-3.1691687194985736,6.162441766162822,0
116.95957339771613,212,20,113.43502814200401,11.879072385947921,-7.557045903036026,9.360128102035498,0
77.20380415067478,19,18,76.84530017480398,12.808730693220905,-0.5028279767227549,7.687072639667498,0
80.47637815069427,16,48,75.72518454496812,10.58233949133712,0.18530068512108347,16.29373828710842,0
64.84453062890523,27,33,59.64564068939839,9.723146766446034,-10.41152540594689,12.039654087129959,0
59.72837001296952,25,11,61.308894981416415,10.351274184558893,-11.097386335526087,11.908708406059045,0
134.68356828692734,183,65,138.90389441853742,7.048430392553576,-4.242570016055943,9.530217199524628,0
65.17636879808748,26,18,70.9367055147476,4.46314024147987,1.1994865104720658,12.424744038007198,0
115.04492925596342,208,41,113.96200530713811,3.9974349439310046,1.8385852392346036,16.44781612082723,0
52.35463961897075,26,62,44.94891099586217,16.937164891404166,-0.8903432608424557,18.83119930149703,0
142.08966107966427,292,66,142.80145729434358,3.982924345776878,9.834071540797254,15.73140613726908,0
76.28335819050525,4,45,81.53055031128126,5.894897463528138,-2.3578607042855815,0.04658052721724637,0
108.23946187509038,124,66,111.28265602446035,13.83163067932581,-12.983289979609387,13.978515708498712,0
152.40830174867432,148,17,149.51357191641975,10.876654622541288,5.004781762987889,7.092930330347051,0
139.0,10,88,165.66090552160256,22.057151830598556,40.44191927810563,28.362997660435063,1
96.04565886451242,151,11,95.11553054848135,10.385497332609674,10.670010523496483,8.76472335302428,0
111.25315753013552,58,36,113.68686504092582,8.5919402368708,6.188380920856145,4.745294169055198,0
63.54309180235051,13,27,67.30269680049008,2.3859499122342047,2.6051785903195848,6.427142705787953,0
65.61310159356196,16,58,67.88512939016906,11.14310470663283,2.9212850598013547,14.12442018864392,0
